Type,AIR,Category,Sub Category,Institute,Subject,Allotted Category,Allotted ph,Admitted Round
"Management/ Paid
Seats",403327,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",403342,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",403419,UR,NO,Sri Siddhartha Academy T Begur,MBBS,OP,NO,4
"Management/ Paid
Seats",403512,UR,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",403607,SC,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",403705,UR,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,1
"Management/ Paid
Seats",403736,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",403773,UR,NO,"SBKS Med. Inst. and Res. Centre,
Sumandeep Vidyapeeth",MBBS,OP,NO,4
Management/ Paid Seats,403952,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,2
"Management/ Paid
Seats",404057,UR,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,1
"Management/ Paid
Seats",404069,UR,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,2
"Management/ Paid
Seats",404115,OBC,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,4
"Management/ Paid
Seats",404141,OBC,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",404150,UR,NO,"Rural Dental College, Loni",BDS,OP,NO,1
"Management/ Paid
Seats",404175,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",404340,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",404459,UR,NO,"BHAARATH MEDICAL COLLEGE AND
HOSPITAL",MBBS,OP,NO,4
"Management/ Paid
Seats",404766,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",404803,UR,NO,"Amrita School of Dentistry, Kochi",BDS,OP,NO,3
"Management/ Paid
Seats",404954,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,2
"Management/ Paid
Seats",405046,OBC,NO,"Santosh Medical College and Hospital,
Ghaziabad",MBBS,OP,NO,2
"Management/ Paid
Seats",405093,SC,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",405181,OBC,NO,"Saveetha Dental College, Chennai",BDS,OP,NO,3
"Management/ Paid
Seats",405204,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
Management/ Paid Seats,405261,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",405271,OBC,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,1
"Management/ Paid
Seats",405311,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,2
"Management/ Paid
Seats",405343,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",405349,UR,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",405405,OBC,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,1
"Management/ Paid
Seats",405685,SC,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,3
"Management/ Paid
Seats",405704,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
Management/ Paid Seats,405732,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,2
"Management/ Paid
Seats",405798,UR,NO,"JSS Dental College and Hospital,
Jagadguru",BDS,OP,NO,1
"Management/ Paid
Seats",405821,OBC,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,2
"Management/ Paid
Seats",405928,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",405938,UR,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",405982,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",406005,UR,NO,"Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,1
"Management/ Paid
Seats",406037,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",406105,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",406203,UR,NO,"Amrita School of Dentistry, Kochi",BDS,OP,NO,3
"Management/ Paid
Seats",406268,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",406310,UR,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",406317,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",406361,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",406364,UR,NO,"Vinayaka Missions Medical College
and Hospital, Karaikal",MBBS,OP,NO,4
Management/ Paid Seats,406373,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,2
"Management/ Paid
Seats",406464,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,2
"Management/ Paid
Seats",406730,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",406823,UR,NO,"Krishna Inst. of Med. Scie., Karad",MBBS,OP,NO,2
"Management/ Paid
Seats",406835,OBC,NO,"Amrita School of Dentistry, Kochi",BDS,OP,NO,1
"Management/ Paid
Seats",406925,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",406980,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",407113,UR,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",407167,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,2
Management/ Paid Seats,407363,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",407401,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",407402,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",407403,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",407427,UR,NO,"Dr. DYP Edu. Soc. Deemed Uni.,
Kolhapur",MBBS,OP,NO,4
"Management/ Paid
Seats",407661,OBC,NO,"Santosh Dental College and Hospital,
Ghaziabad",BDS,OP,NO,4
"Management/ Paid
Seats",407847,OBC,NO,"Institute of Medical Sciences and
SUM Host., Bhubaneswar",MBBS,OP,NO,4
"Management/ Paid
Seats",407864,UR,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,1
"Management/ Paid
Seats",407867,OBC,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,2
"Management/ Paid
Seats",407976,UR,NO,"Dr. DY Patil Dental College and Hosp.
Pune",BDS,OP,NO,2
"Management/ Paid
Seats",408055,OBC,NO,"VMS Dental College, Salem",BDS,OP,NO,1
"Management/ Paid
Seats",408075,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",408123,OBC,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",408147,UR,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",408168,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",408184,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",408193,OBC,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",408207,UR,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",408252,UR,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",408291,OBC,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",408361,OBC,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",408768,OBC,NO,"Rural Dental College, Loni",BDS,OP,NO,2
"Management/ Paid
Seats",408804,UR,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",408838,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",408993,UR,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",409102,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",409123,UR,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",409162,OBC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",409274,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,4
"Management/ Paid
Seats",409346,SC,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",409371,OBC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",409432,OBC,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",409535,SC,NO,"Sri Lakshmi Narayana Inst. of Med.
Scien., Puducherry",MBBS,OP,NO,3
"Management/ Paid
Seats",409557,OBC,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",409596,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",409598,UR,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",409711,OBC,NO,"VMS Dental College, Salem",BDS,OP,NO,1
"Management/ Paid
Seats",409911,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,2
"Management/ Paid
Seats",409965,OBC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",409969,UR,NO,"BVDU Dental College and Hospital,
Sangli",BDS,OP,NO,1
"Management/ Paid
Seats",410194,UR,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",410264,UR,NO,"School of Dental Sciences and
KIMSDU, Karad",BDS,OP,NO,1
"Management/ Paid
Seats",410301,OBC,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",410322,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",410430,UR,NO,"DATTA MEGHE MEDICAL COLLEGE
WANADONGRI HINGNA NAGPUR",MBBS,OP,NO,3
"Management/ Paid
Seats",410458,OBC,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",410496,UR,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",410508,EW,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",410573,OBC,NO,"School of Dental Sciences and
KIMSDU, Karad",BDS,OP,NO,1
"Management/ Paid
Seats",410640,UR,NO,"Sri Lakshmi Narayana Inst. of Med.
Scien., Puducherry",MBBS,OP,NO,1
"Management/ Paid
Seats",410813,UR,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",410897,UR,NO,"Manipal College of Dental Science,
Mangalore",BDS,OP,NO,2
"Management/ Paid
Seats",411021,SC,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",411184,UR,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",411279,UR,NO,KLE VK Inst. of Dental Scie. Belagavi,BDS,OP,NO,1
"Management/ Paid
Seats",411455,UR,NO,"MM Inst. Med. and Research, Mullana",MBBS,OP,NO,4
"Management/ Paid
Seats",411467,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",411778,OBC,NO,"Manipal College of Dental Science,
Mangalore",BDS,OP,NO,2
"Management/ Paid
Seats",411801,OBC,NO,"SATHYABAMA UNIV. Dental College
and Hospt. Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",411844,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",411940,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",411991,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",412010,OBC,NO,"Sri Siddhartha DentalCollege, Tumkur",BDS,OP,NO,3
"Management/ Paid
Seats",412044,SC,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,1
"Management/ Paid
Seats",412053,UR,NO,"Santosh Medical College and Hospital,
Ghaziabad",MBBS,OP,NO,1
"Management/ Paid
Seats",412146,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",412176,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",412356,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,3
"Management/ Paid
Seats",412480,OBC,NO,"Kalinga Institute of Medical Sciences,
Bhubaneswar",MBBS,OP,NO,4
"Management/ Paid
Seats",412499,OBC,NO,"Saveetha Dental College, Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",412513,UR,NO,"Dr. DY Patil Dental College and Hosp.
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",412541,UR,NO,"MANAV RACHNA DENTAL COLLEGE
FARIDABAD",BDS,OP,NO,3
"Management/ Paid
Seats",412600,UR,NO,"Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,1
"Management/ Paid
Seats",412669,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",412734,OBC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,3
"Management/ Paid
Seats",413065,OBC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",413313,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",413316,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",413430,OBC,NO,"Thaimoogambigai Dental College and
Hsopt. Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",413563,UR,NO,"MM Inst. Med. and Research, Mullana",MBBS,OP,NO,4
"Management/ Paid
Seats",413573,UR,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,3
"Management/ Paid
Seats",413701,UR,NO,"AB Shetty Memorial Inst. of Dental
Sce., Mangaluru",BDS,OP,NO,1
"Management/ Paid
Seats",413702,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,2
"Management/ Paid
Seats",413812,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",414084,OBC,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",414147,UR,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",414423,UR,NO,"MM College of Dental Scie. and Res.,
Mullana",BDS,OP,NO,2
"Management/ Paid
Seats",414553,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,2
"Management/ Paid
Seats",414582,OBC,NO,"Saveetha Medical College, Chennai",MBBS,OP,NO,3
"Management/ Paid
Seats",414588,UR,NO,"Manipal College of Dental Science,
Mangalore",BDS,OP,NO,2
"Management/ Paid
Seats",414602,UR,NO,"Manipal College of Dental Sce.,
Manipal",BDS,OP,NO,1
"Management/ Paid
Seats",414723,OBC,NO,"Sri Lakshmi Narayana Inst. of Med.
Scien., Puducherry",MBBS,OP,NO,1
"Management/ Paid
Seats",414809,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",414891,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",414934,OBC,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",415084,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",415274,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",415388,UR,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",415433,UR,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,3
"Management/ Paid
Seats",415536,UR,NO,KLE VK Inst. of Dental Scie. Belagavi,BDS,OP,NO,1
"Management/ Paid
Seats",415618,OBC,NO,"Thaimoogambigai Dental College and
Hsopt. Chennai",BDS,OP,NO,2
"Management/ Paid
Seats",415680,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",415723,OBC,NO,"Sri Lakshmi Narayana Inst. of Med.
Scien., Puducherry",MBBS,OP,NO,3
"Management/ Paid
Seats",415732,OBC,NO,"VMS Dental College, Salem",BDS,OP,NO,1
"Management/ Paid
Seats",415737,SC,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,2
"Management/ Paid
Seats",415767,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",415789,UR,NO,"MGM Medical College, Aurangabad",MBBS,OP,NO,4
"Management/ Paid
Seats",415905,SC,NO,"Sri Siddhartha Medical College DU,
Tumkur",MBBS,OP,NO,4
"Management/ Paid
Seats",415954,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,2
"Management/ Paid
Seats",415967,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
Management/ Paid Seats,416001,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",416094,OBC,NO,"Sri Lakshmi Narayana Inst. of Med.
Scien., Puducherry",MBBS,OP,NO,2
"Management/ Paid
Seats",416232,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",416281,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,3
"Management/ Paid
Seats",416298,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",416305,UR,NO,"Sri Ramachandra Dental and Hospt.,
Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",416357,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",416399,OBC,NO,KLE VK Inst. of Dental Scie. Belagavi,BDS,OP,NO,3
"Management/ Paid
Seats",416410,OBC,NO,"Meenakshi Ammal Dental College and
Host., Chennai1",BDS,OP,NO,4
"Management/ Paid
Seats",416691,OBC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,2
"Management/ Paid
Seats",416695,UR,NO,"Raja Rajeswari Medical College
Bengaluru",MBBS,OP,NO,3
"Management/ Paid
Seats",416804,UR,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,1
"Management/ Paid
Seats",417091,SC,NO,"Shri Sathya Sai Medical College and
RI, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",417166,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,2
"Management/ Paid
Seats",417174,OBC,NO,"Meenakshi Medical College Host. and
Res. Inst., Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",417374,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",417449,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",417469,UR,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,1
"Management/ Paid
Seats",417485,UR,NO,"BVDU Dental College and Hospital,
Navi Mumbai",BDS,OP,NO,1
"Management/ Paid
Seats",417515,SC,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",417520,ST,NO,"Kalinga Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,1
"Management/ Paid
Seats",417601,UR,NO,"SRM Dental College, Chennai",BDS,OP,NO,1
"Management/ Paid
Seats",417604,EW,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,3
"Management/ Paid
Seats",417659,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,2
Management/ Paid Seats,417710,OBC,NO,"K M Shah Dental Collegel, SumanDeep Vidyapeeth Vadodara",BDS,OP,NO,2
"Management/ Paid
Seats",417711,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,2
"Management/ Paid
Seats",417766,UR,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",417856,OBC,NO,"ACS Medical College and Hospital,
Chennai",MBBS,OP,NO,1
Management/ Paid Seats,417857,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",417936,OBC,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,2
"Management/ Paid
Seats",417967,SC,NO,"Kalinga Institute of Dental Sciences,
Bhubaneswar",BDS,OP,NO,1
"Management/ Paid
Seats",418028,UR,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",418042,UR,NO,"Santosh Medical College and Hospital,
Ghaziabad",MBBS,OP,NO,3
"Management/ Paid
Seats",418090,UR,NO,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,OP,NO,1
"Management/ Paid
Seats",418123,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,2
"Management/ Paid
Seats",418189,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,1
"Management/ Paid
Seats",418202,SC,NO,"VMKV Medical College and Hospital,
Salem",MBBS,OP,NO,2
"Management/ Paid
Seats",418301,UR,NO,"Santosh Medical College and Hospital,
Ghaziabad",MBBS,OP,NO,4
"Management/ Paid
Seats",418333,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
"Management/ Paid
Seats",418434,UR,NO,"Santosh Medical College and Hospital,
Ghaziabad",MBBS,OP,NO,1
"Management/ Paid
Seats",418460,OBC,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",418500,UR,NO,"JLN Medical College, Datta Meghe,
Wardha",MBBS,OP,NO,2
"Management/ Paid
Seats",418524,UR,NO,KLE VK Inst. of Dental Scie. Belagavi,BDS,OP,NO,1
"Management/ Paid
Seats",418580,OBC,NO,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,OP,NO,2
"Management/ Paid
Seats",418614,SC,NO,"MANAV RACHNA DENTAL COLLEGE
FARIDABAD",BDS,OP,NO,1
"Management/ Paid
Seats",418660,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
Management/ Paid Seats,418706,OBC,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
Management/ Paid Seats,418840,UR,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",418922,UR,NO,"Dr. DY Patil Medical College, Navi
Mumbai",MBBS,OP,NO,1
"Management/ Paid
Seats",419004,UR,NO,"MM College of Dental Scie. and Res.,
Mullana",BDS,OP,NO,2
"Management/ Paid
Seats",419115,OBC,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,4
"Management/ Paid
Seats",419121,UR,NO,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,OP,NO,2
"Management/ Paid
Seats",419143,UR,NO,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,OP,NO,1
"Management/ Paid
Seats",419146,OBC,NO,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,OP,NO,1
Management/ Paid Seats,419219,ST,NO,"Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth, Pondicherry",MBBS,OP,NO,1
"Management/ Paid
Seats",419329,SC,NO,"VMS Dental College, Salem",BDS,OP,NO,4
"Management/ Paid
Seats",419462,OBC,NO,"GITAM Institue of Med. Sce. and Res.,
Visakhapatnam",MBBS,OP,NO,2
